id,title,poll_org,client_org,date_range,sample_size,url,source,nttId,classification,regionKey,municipality,electionType,electionTypes
15741,경상남도 하동군  가선거구  기초단체장선거 광역의원선거 경상남도 하동군 가선거구 기초단체장선거 광역의원선거,(주)리얼미터,구·시·군단위 신문 : 하동저널,2026-03-21 13:00 ~ 2026-03-22 19:50,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17831&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=19,출처: 중앙선거여론조사심의위원회,17831,"{'region': {'level': 'municipality', 'metro': '경상남도', 'metroKey': 'gyeongnam', 'municipality': '하동군'}, 'electionTypes': ['mayor', 'council'], 'hasPartySupport': False, 'isRegularSurvey': False}",gyeongnam,하동군,mayor,"['mayor', 'council']"
15740,광주광역시 남구    기초단체장선거 정당지지도,조원씨앤아이,인터넷언론 : 스트레이트뉴스,2026-03-21 11:30 ~ 2026-03-22 20:26,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17847&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=19,출처: 중앙선거여론조사심의위원회,17847,"{'region': {'level': 'metro', 'metro': '광주광역시', 'metroKey': 'jeonnamgwangju', 'municipality': None}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonnamgwangju,,mayor,['mayor']
15739,경상북도 의성군    기초단체장선거 정당지지도,(주)에이스리서치,시·도단위 신문 : 경상매일신문,2026-03-22 09:00 ~ 2026-03-22 11:03,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17845&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=19,출처: 중앙선거여론조사심의위원회,17845,"{'region': {'level': 'municipality', 'metro': '경상북도', 'metroKey': 'gyeongbuk', 'municipality': '의성군'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeongbuk,의성군,mayor,['mayor']
15738,경상북도 봉화군    기초단체장선거 정당지지도,(주)에이스리서치,시·도단위 신문 : 경상매일신문,2026-03-21 10:00 ~ 2026-03-22 20:30,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17841&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=19,출처: 중앙선거여론조사심의위원회,17841,"{'region': {'level': 'municipality', 'metro': '경상북도', 'metroKey': 'gyeongbuk', 'municipality': '봉화군'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeongbuk,봉화군,mayor,['mayor']
15737,경상남도 사천시    기초단체장선거 정당지지도,한길리서치,인터넷언론 : 다바뉴스,2026-03-21 13:00 ~ 2026-03-22 21:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17846&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=19,출처: 중앙선거여론조사심의위원회,17846,"{'region': {'level': 'municipality', 'metro': '경상남도', 'metroKey': 'gyeongnam', 'municipality': '사천시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeongnam,사천시,mayor,['mayor']
15736,대구광역시 서구    기초단체장선거 정당지지도 대구광역시 서구청장 선거 여론조사,KPO리서치,시·도단위 신문 : 대구일보,2026-03-20 11:00 ~ 2026-03-21 18:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17844&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=19,출처: 중앙선거여론조사심의위원회,17844,"{'region': {'level': 'metro', 'metro': '대구광역시', 'metroKey': 'daegu', 'municipality': None}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",daegu,,mayor,['mayor']
15735,대구광역시 달서구    기초단체장선거 정당지지도 대구광역시 달서구청장 선거 여론조사,KPO리서치,시·도단위 신문 : 대구일보,2026-03-20 14:00 ~ 2026-03-21 18:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17840&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=19,출처: 중앙선거여론조사심의위원회,17840,"{'region': {'level': 'municipality', 'metro': '대구광역시', 'metroKey': 'daegu', 'municipality': '달서구'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",daegu,달서구,mayor,['mayor']
15734,경기도 평택시    기초단체장선거 정당지지도,(주)데일리리서치,인터넷언론 : 아이뉴스24경기취재본부,2026-03-21 11:00 ~ 2026-03-22 21:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17843&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=19,출처: 중앙선거여론조사심의위원회,17843,"{'region': {'level': 'municipality', 'metro': '경기도', 'metroKey': 'gyeonggi', 'municipality': '평택시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeonggi,평택시,mayor,['mayor']
15733,경기도 파주시    기초단체장선거 정당지지도,(주)데일리리서치,인터넷언론 : 아이뉴스24경기취재본부,2026-03-21 11:00 ~ 2026-03-22 21:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17837&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=20,출처: 중앙선거여론조사심의위원회,17837,"{'region': {'level': 'municipality', 'metro': '경기도', 'metroKey': 'gyeonggi', 'municipality': '파주시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeonggi,파주시,mayor,['mayor']
15732,대구광역시 동구    정당지지도 기초단체장선거,(주)리얼미터,시·도단위 신문 : 영남일보,2026-03-21 12:30 ~ 2026-03-22 21:20,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17838&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=20,출처: 중앙선거여론조사심의위원회,17838,"{'region': {'level': 'metro', 'metro': '대구광역시', 'metroKey': 'daegu', 'municipality': None}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",daegu,,mayor,['mayor']
15731,경기도 오산시    기초단체장선거 정당지지도,(주)데일리리서치,인터넷언론 : 아이뉴스24경기취재본부,2026-03-21 11:00 ~ 2026-03-22 21:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17835&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=20,출처: 중앙선거여론조사심의위원회,17835,"{'region': {'level': 'municipality', 'metro': '경기도', 'metroKey': 'gyeonggi', 'municipality': '오산시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeonggi,오산시,mayor,['mayor']
15730,경기도 광주시    기초단체장선거 정당지지도,조원씨앤아이,인터넷언론 : 스트레이트뉴스,2026-03-21 12:05 ~ 2026-03-22 21:21,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17833&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=20,출처: 중앙선거여론조사심의위원회,17833,"{'region': {'level': 'municipality', 'metro': '경기도', 'metroKey': 'gyeonggi', 'municipality': '광주시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeonggi,광주시,mayor,['mayor']
15729,전국   정기(정례)조사 정당지지도 대통령선거,(주)비전코리아,전국단위 신문/인터넷언론 : 포털신문/올리서치,2026-03-19 17:08 ~ 2026-03-20 21:29,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17832&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=20,출처: 중앙선거여론조사심의위원회,17832,"{'region': {'level': 'national', 'metro': None, 'metroKey': None, 'municipality': None}, 'electionTypes': ['party_support'], 'hasPartySupport': True, 'isRegularSurvey': True}",,,party_support,['party_support']
15728,경기도 부천시    기초단체장선거 정당지지도,조원씨앤아이,시·도단위 신문 : 경기일보,2026-03-21 11:30 ~ 2026-03-22 20:39,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17830&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=20,출처: 중앙선거여론조사심의위원회,17830,"{'region': {'level': 'municipality', 'metro': '경기도', 'metroKey': 'gyeonggi', 'municipality': '부천시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeonggi,부천시,mayor,['mayor']
15727,경상북도 의성군    기초단체장선거 광역의원선거 정당지지도,(주)에브리리서치,시·도단위 신문/인터넷언론 : 뉴스1 코리아 김대벽 대구경북취재본부장/(주)에브리뉴스,2026-03-21 10:30,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17829&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=20,출처: 중앙선거여론조사심의위원회,17829,"{'region': {'level': 'municipality', 'metro': '경상북도', 'metroKey': 'gyeongbuk', 'municipality': '의성군'}, 'electionTypes': ['mayor', 'council'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeongbuk,의성군,mayor,"['mayor', 'council']"
15726,대구광역시 군위군    기초단체장선거 정당지지도,(주)에브리리서치,시·도단위 신문/인터넷언론 : 사단법인 경북지역신문총연합회/(주)에브리뉴스,2026-03-21 10:26,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17828&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=20,출처: 중앙선거여론조사심의위원회,17828,"{'region': {'level': 'municipality', 'metro': '대구광역시', 'metroKey': 'daegu', 'municipality': '군위군'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",daegu,군위군,mayor,['mayor']
15725,전북특별자치도 임실군    기초단체장선거 정당지지도,(주)시그널앤펄스,시·도단위 신문 : 전북타임스,2026-03-20 15:30 ~ 2026-03-21 16:20,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17827&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=20,출처: 중앙선거여론조사심의위원회,17827,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '임실군'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,임실군,mayor,['mayor']
15723,전북특별자치도 군산시    기초단체장선거 정당지지도,(주)시그널앤펄스,시·도단위 신문 : 전북타임스,2026-03-20 15:10 ~ 2026-03-21 16:50,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17826&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=20,출처: 중앙선거여론조사심의위원회,17826,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '군산시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,군산시,mayor,['mayor']
15722,전라남도 장성군    기초단체장선거,한국정책연구원,인터넷언론 : 오피니언뷰,2026-03-21 17:00 ~ 2026-03-22 19:26,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17823&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=21,출처: 중앙선거여론조사심의위원회,17823,"{'region': {'level': 'municipality', 'metro': '전라남도', 'metroKey': 'jeonnamgwangju', 'municipality': '장성군'}, 'electionTypes': ['mayor'], 'hasPartySupport': False, 'isRegularSurvey': False}",jeonnamgwangju,장성군,mayor,['mayor']
15721,전국   정기(정례)조사 정당지지도,(주)에브리리서치,인터넷언론/인터넷언론 : (주)에브리뉴스/미디어로컬(사단법인 한국지역언론인클럽),2026-03-20 17:30 ~ 2026-03-21 20:32,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17825&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=21,출처: 중앙선거여론조사심의위원회,17825,"{'region': {'level': 'national', 'metro': None, 'metroKey': None, 'municipality': None}, 'electionTypes': ['party_support'], 'hasPartySupport': True, 'isRegularSurvey': True}",,,party_support,['party_support']
15720,전라남도 장성군    기초단체장선거 정당지지도,모노커뮤니케이션즈(모노리서치),인터넷언론 : 폭로닷컴,2026-03-20 13:53 ~ 2026-03-21 20:47,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17809&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=21,출처: 중앙선거여론조사심의위원회,17809,"{'region': {'level': 'municipality', 'metro': '전라남도', 'metroKey': 'jeonnamgwangju', 'municipality': '장성군'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonnamgwangju,장성군,mayor,['mayor']
15719,강원특별자치도 태백시    기초단체장선거 광역단체장선거 교육감선거 정당 지지도,KOPRA,인터넷언론 : 강원종합뉴스,2026-03-21 14:15 ~ 2026-03-22 21:45,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17822&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=21,출처: 중앙선거여론조사심의위원회,17822,"{'region': {'level': 'municipality', 'metro': '강원특별자치도', 'metroKey': 'gangwon', 'municipality': '태백시'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': False, 'isRegularSurvey': False}",gangwon,태백시,governor,"['governor', 'mayor', 'superintendent']"
15718,전국 전체 대통령선거정당지지도,KOPRA,개인 : 대한민국 자유 유튜브 총연합회,2026-03-21 12:00 ~ 2026-03-22 21:25,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17821&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=21,출처: 중앙선거여론조사심의위원회,17821,"{'region': {'level': 'national', 'metro': None, 'metroKey': None, 'municipality': None}, 'electionTypes': ['party_support'], 'hasPartySupport': True, 'isRegularSurvey': False}",,,party_support,['party_support']
15717,전라남도 순천시    기초단체장선거 정당지지도,미디어토마토,시·도단위 신문 : 뉴스토마토,2026-03-20 12:23 ~ 2026-03-21 21:36,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17820&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=21,출처: 중앙선거여론조사심의위원회,17820,"{'region': {'level': 'municipality', 'metro': '전라남도', 'metroKey': 'jeonnamgwangju', 'municipality': '순천시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonnamgwangju,순천시,mayor,['mayor']
15716,경상북도 영덕군    기초단체장선거 정당지지도,(주)에이스리서치,시·도단위 신문 : 경상매일신문,2026-03-20 12:00 ~ 2026-03-21 20:30,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17817&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=21,출처: 중앙선거여론조사심의위원회,17817,"{'region': {'level': 'municipality', 'metro': '경상북도', 'metroKey': 'gyeongbuk', 'municipality': '영덕군'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeongbuk,영덕군,mayor,['mayor']
15715,경상북도 영천시    기초단체장선거 정당지지도,한길리서치,인터넷언론 : 코리아투데이뉴스,2026-03-21 13:00 ~ 2026-03-21 14:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17818&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=21,출처: 중앙선거여론조사심의위원회,17818,"{'region': {'level': 'municipality', 'metro': '경상북도', 'metroKey': 'gyeongbuk', 'municipality': '영천시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeongbuk,영천시,mayor,['mayor']
15714,충청북도 전체    정당지지도 광역단체장선거 교육감선거,(주)리얼미터,인터넷언론 : 필드뉴스,2026-03-19 13:15 ~ 2026-03-20 20:55,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17816&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=21,출처: 중앙선거여론조사심의위원회,17816,"{'region': {'level': 'metro', 'metro': '충청북도', 'metroKey': 'chungbuk', 'municipality': None}, 'electionTypes': ['governor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",chungbuk,,governor,"['governor', 'superintendent']"
15713,경기도 고양시    정당지지도 기초단체장선거,(주)리얼미터,인터넷언론 : 텔레그래프코리아,2026-03-20 12:40 ~ 2026-03-21 21:35,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17815&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=21,출처: 중앙선거여론조사심의위원회,17815,"{'region': {'level': 'municipality', 'metro': '경기도', 'metroKey': 'gyeonggi', 'municipality': '고양시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeonggi,고양시,mayor,['mayor']
